"marketplace","customer_id","review_id","product_id","product_parent","product_title","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","year","product_category"
"US","21030469","R1RG5KNWHTZ194","B00F5OXYSG","896603494","JUSTING@Black & White Chevron Pattern Hybrid Hard Case for Apple Ipod Touch 4, 4th Generation with Free Screen Protector+Stylus Pen","5","0","0","N","Y","A +","Good product, good price.","16459","2015","Mobile_Electronics"
"US","1832767","R25BP64Y7OBXNB","B004A83PE6","683281404","6-Pack Mirror Screen Protector for Apple iPod Touch 4th Gen","5","0","0","N","Y","Five Stars","Lovin' em.","16459","2015","Mobile_Electronics"
"US","904795","R32SO5XYVHPUY4","B00NPQYLVU","12036810","G.G.Martinsen 8GB Slim 1.78'' Screen MP3/MP4 Player Media/Music/Audio Player with Purple color","1","0","0","N","Y","One Star","Not that good colud be more good","16459","2015","Mobile_Electronics"
"US","20951957","R1AM9LZGDJZNMY","B00KTALNA2","18041729","Car Flush Mount Rear View & Side View Dual Use Backup Camera (Waterproof Ip67 / Color CCD / 170 Degree Viewing Angle / Distance Scale Line)","4","3","3","N","Y","Great, but for the upside-down image.","Beware the &#34;mirror image&#34; feature. This is a good little camera but the image, as others noted, is basically upside down and Not like a factory camera. Imagine backing up looking between your legs instead of over your shoulder. Ok for a hitch camera, but useless for a backup camera, an object moving will actually be coming from the opposite side as shown on the monitor. Had me fooled, I even took my install apart figuring the ccd turned in the housing during install. Nope, it's epoxied in place, so this is what they must intend. Otherwise great unit, fit mine in keyhole of gate handle, looks right down on hitch. Really tiny power wires, like 28 ga., hard for DIYers to properly secure.","16459","2015","Mobile_Electronics"
"US","6177765","RN7Y408OC3AAR","B00L9V8QL4","231269508","Ventisonic® Car Motorcycle Motorbike 12V 120W Cigarette Lighter Power Socket Plug Outlet","5","0","0","N","Y","It fit right where I needed it. The only ...","It fit right where I needed it.  The only suggestion that I have is that it needs a standard sized fuse holder instead of the smaller one that it has.","16459","2015","Mobile_Electronics"
"US","18252000","R3K4M6NMWUT1D6","B00OKSR9XO","858057107","Sentey Ls-2215 4-port Black USB Wall Charger 30w","5","0","1","N","Y","Great product we can now charge phone","Great product we can now charge phone, tablet, e cig, and multiples of each in one spot so we still have open sockets and can monitor charging vices easier.","16459","2015","Mobile_Electronics"
"US","11122052","R3NWGNA2TIB6Q3","B00GALFM8I","329328505","T-Power AC DC Car Charger for Respironics Remstar AA24750L Pro M Series AA24750L-003 REF 1091398 REMstar Cpap Replacement Auto boat adpater switching power supply cord charger plug spare","1","1","1","N","Y","dont buy","Wont run my machine. only has output of 2amps machine need 5 .","16460","2015","Mobile_Electronics"
"US","19875834","R5LTINMPA6494","B00MZTPEHS","285363199","32 GB PINK Mp3 Mp4 Player with Fm Radio, Video Player, Picture Viewer By JEWELLCARE","5","0","0","N","Y","Beaucoup space!","AWESOME!! Great buy for an affordable price..So much space for everything you need","16460","2015","Mobile_Electronics"
"US","41175733","R3IIEZV7FU84YS","B00J46XO9U","744008282","iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)","5","0","0","N","Y","Great Product for a great price","They work great! Awesome price for 2 IPhone chargers, they seem pretty sturdy and they came in nice packaging. I am very happy with this product.","16460","2015","Mobile_Electronics"
"US","36101672","RIQVIS77WHJPR","B00HHYPCR8","273089551","Rockville RV6.3 6.5"" 3-Way Car Speakers, 70 Watts RMS CEA Rated 280 Watts Peak","5","2","2","N","N","very nice speakers for the price","very nice speakers for the price, sound quality is better than i thought would be , i have two pairs replacing all 4 factory door speakers.<br />i ran them just of the head unit and they did very well nice in clear , but i also hooked them to my mb quart na360.4 getting about 60 rms<br />to each speaker and they really opened up could hear everything in the song from instruments to vocal loud in clear not bad for your buck...","16460","2015","Mobile_Electronics"
"US","18236043","R3SZX9OMPAUNZV","B00ATWFXGK","24384510","50 X Blue Male Female Bullet Connector Crimp Terminals Wiring","5","0","0","N","Y","Awesome!","Total bullet connector awesomeness! The only thing that would make them any cooler is if they glowed in the dark.","16460","2015","Mobile_Electronics"
"US","20071575","RZZAAT86JKU36","B004D2JNEK","544195154","Exclusive Lasonic i931X Ghetto Blaster with iPod/iPhone Dock- Black","2","0","1","N","Y","i thought it had a lot of functions but it ...","i thought it had a lot of functions but it must of the buttons on front are for decoration only and color tape also","16460","2015","Mobile_Electronics"
"US","28096188","RACT4QNQY8B22","B00MZYMG6K","371445349","PowerBoost X1 2600mAh Premium Portable iPhone Charger Rechargeable Battery With USB To 8-pin Connector Cable (Works with iPhones 5 / 5s / 6) And With USB To Micro USB Cable (Works With Most Android Phones) from Duroplus","5","0","0","N","N","Five Stars","Great Product, no complains or whatsoever and the sleek design and size is great for traveling.","16460","2015","Mobile_Electronics"
"US","6292829","R1DAYZ1XRDBOXE","B00QTQ2DFE","980929202","Case for Samsung Galaxy S3 i9300 Keep Calm and Kill Zombies Walking Dead Evil Glossy","5","0","0","N","Y","Five Stars","Works great","16460","2015","Mobile_Electronics"
"US","2971984","R2RGHVIF9F175Q","B004W0IT66","850953173","Alpine Spr-60 6.5-Inch 2 Way Pair of Car Speakers","5","1","1","N","Y","items is great looking and sounding wise too bad i had to ...","items is great looking and sounding wise too bad i had to returned mine due to change of car..would buy again and recommend to others","16461","2015","Mobile_Electronics"
"US","37480125","RMQJNP9SLXMVR","B00NPTPC9C","805925845","G.G.Martinsen 16 GB Slim 1.78"" LCD Mp3 Mp4 Player Media/Music/Audio Player with accessories-Pink Color","1","1","2","N","Y","Piece of garbage.","This is one of the worst products I have ever bought from Amazon.  I bought this for my daughter and it does not hold a charge.  Every time I charge it, it loses the charge in less than 10 minutes.  This is now the 2nd MP3 player that I have wasted my money on.  Would not recommend this product to anyone.  If I could give it zero stars I would.","16461","2015","Mobile_Electronics"
"US","29991431","RYFW45QHD25NF","B00LAG4HN4","536367292","iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)","4","0","0","N","Y","Four Stars","Works good so far I ha no complaints extra length is a plus and comes in handy,","16461","2015","Mobile_Electronics"
"US","42820996","R7RZBWRFUIZNR","B004A83PE6","683281404","6-Pack Mirror Screen Protector for Apple iPod Touch 4th Gen","5","0","0","N","Y","Five Stars","Good value","16461","2015","Mobile_Electronics"
"US","29816936","R15CRPMUCYCZMV","B00RDCMYAW","902385260","Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices","5","0","0","N","N","Best Bluetooth","I love taking a shower everyday now!  Showers can get boring with no music. I decided to get this and give it a try.  I use it in my shower and I sing and dance with the music. I can hear it over the sound of the water and it is very clear..  It is very compatible with my iPhone. I cannot wait to try this in my swimming pool this summer!  I recommend this Bluetooth Shower Speaker to anyone that loves music!","16461","2015","Mobile_Electronics"
"US","531089","R2ELDJYNL7J6US","B00SF4YGCG","47320360","Bundle 4 in 1 Essential Home and Car Charger Kit for iPhone 5 5C 5S, iPhone 6 6 Plus, iPad 3 4, iPad Mini, iPod Touch 5/Nano 7, 8 pin to USB -- Includes : 2 X 3ft Lightning Cable, 1 X Car charger, 1 X Wall charger (black)","5","2","2","N","Y","Tremendous Product","I am completely satisfied with this purchase. Works great, charges my phone super fast. I use these chargers all the time and share them with my kids. Speedy delivery and tremendous product.","16461","2015","Mobile_Electronics"
"US","14279373","RQN8509NL4V5T","B00RDCMYAW","902385260","Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices","5","0","0","N","N","Great Sounds,  So well WORTH the money","this speaker have great sounds, no static at all , works great for me listening to my music white taking a shower. the water noise does not effect the clarity of the sound at all. The speaker already comes charged . It really is easy to use. compare to my other over the priced Bluetooth speaker,  this one is comparable in the sounds and battery life ..I would recommend it to anyone looking for a quality speaker.","16461","2015","Mobile_Electronics"
"US","12408705","R1IQPM4CE8L8C5","B00OZADJD6","201699009","Sony Xperia E3 Case, Terrapin [SLIM FIT] Xperia E3 Case [Smoke Black] Premium Protective TPU Gel Case for Sony Xperia E3 - Smoke Black","5","0","0","N","Y","Five Stars","súper","16462","2015","Mobile_Electronics"
"US","25663663","R5R8C61ZT2WFP","B00OFWBDI2","55471134","Shinefuture® Replacement USB Charge Sync Cable Cord for Barnes & Noble Nook HD HD+ Tablet 7"" 9""","4","0","0","N","Y","Four Stars","got it for my husband he likes it","16462","2015","Mobile_Electronics"
"US","35792553","R3U2STPJGS23S2","B00RDCMYAW","902385260","Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices","1","2","8","N","Y","Quiet like a whispering mouse.","It was easy to connect but can only play music or podcasts at a very low volume, so is drowned out the minute you turn on the water. I genuinely got more volume just turning my iPhone speaker on and leaving it by the sink!<br /><br />Top tip: save your money, put your phone speaker on and place it in a pint class. Instant amplification!","16462","2015","Mobile_Electronics"
"US","42285942","RB07OOT9LC254","B0081TGJCA","65122887","1998-2012 98 99 00 01 02 03 04 05 06 07 08 09 10 11 12 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 FORD EXPLORER AND EXPLORER SPORT TRAC ***UNIQUE HOT PINK*** 4 BUTTON KEYLESS ENTRY KEY REMOTE FOB TRANSMITTER CLICKER WITH FREE PROGRAMMING & DISCOUNT KEYLESS GUIDE!","1","0","0","N","Y","One Star","stopped working after a short while.","16462","2015","Mobile_Electronics"
"US","13860315","R26LR9Y6Z810P4","B00LAJ0GQ8","369326820","Stelle Audio Audio Pillar","5","1","2","N","N","Absolutely love the functionality of this speaker","Absolutely love the functionality of this speaker. Great sound and easy to transport! It is so nice that is decorative and fits easy in our home. Definitely have recommended this to many people.","16463","2015","Mobile_Electronics"
"US","42285916","RMGPQQ9Y9UYKV","B00KMB7OK6","319719753","Lightning Charge & Sync Wireless Speaker dock for iPhone 5 5S 5C iPod & iPad - HiFi HD Audio Bluetooth 4.0 - Remote Control - Apple MFI Certified","3","0","0","N","Y","Three Stars","Ok... doesn't go very loud.","16463","2015","Mobile_Electronics"
"US","2690701","R1LC5STWSFTYW2","B00GQSMMCE","294699436","Led Maximum T10 921 LED Super High Power 2 Pcs Bulb White Backup Reverse Light #1-3","5","0","0","N","Y","excellent product","I give this product Allstars due to the fact it is an excellent product works well. Super bright","16463","2015","Mobile_Electronics"
"US","15551530","R1Q164UDTB9NV6","B00NPQN68Y","763886496","G.G.Martinsen 8GB Slim 1.78'' Screen MP3/MP4 Player Media/Music/Audio Player with Pink color","1","1","2","N","Y","totally user un-friendly!!","This thing is the most un-user friendly electronic gadget that I have ever had.  I hope that it is not too late to return it!!","16463","2015","Mobile_Electronics"
"US","1315167","R3D1OK5HSJJFI2","B00DSOAMIK","472422628","Coodio NOOK Glowlight NOOK 5 and NOOK Simple Touch and NOOK Simple Touch with GlowLight Genuine Leather Cover Built-in Holder","2","0","0","N","Y","Worth $5 Optimistically","Keeping in mind how little this item costs, it is still a lot cheaper looking than I expected. It barely holds the Nook in place, and when closed, the cover is crooked. This is a good dust cover for people who don't plan on taking the Nook outside of their home, but beyond that, it's unsightly and barely worth the price. Splurge and spend the $30 on a nice cover if you can.","16463","2015","Mobile_Electronics"
"US","10440397","RMOQYD151MN6U","B0009JGO6Q","360173146","BoxWave iPad 2, iPad 3, iPad 4 Smart Sleeve - Slim-Fit, Apple Smart Cover Compatible iPad TPU Back Case for iPad 4, iPad 3, iPad 2 - Front Apple Smart Cover Not Included","3","0","0","N","Y","Three Stars","pretty but gets dirty fast","16463","2015","Mobile_Electronics"
"US","22103031","R1L6UJ938WFFA5","B00RDCMYAW","902385260","Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices","5","0","0","N","N","Five Stars","My son uses it everyday in the shower. Connects via Bluetooth so others can easily use it with their phone or ipad as well.Love This Little Product ! its So Handy When Cleaning My Room Or Taking A Shower.Works well for playing music from phone.","16463","2015","Mobile_Electronics"
"US","48212586","R3NWLB6B5K2YN5","B00MZYMG6K","371445349","PowerBoost X1 2600mAh Premium Portable iPhone Charger Rechargeable Battery With USB To 8-pin Connector Cable (Works with iPhones 5 / 5s / 6) And With USB To Micro USB Cable (Works With Most Android Phones) from Duroplus","5","0","0","N","N","Works for iPhone 6 as well","Charges my iPhone 6 with no problems. It also comes with a small lightening charger which I thought was great! I'm really happy with this purchase","16463","2015","Mobile_Electronics"
"US","26448117","R2XG5IL98RAOEA","B00OMSIXA0","110214184","E-PRANCE New Arrival B47fs Super Hd 1296p","5","2","2","N","Y","Five Stars","Great camera! lots of features. The video is absolutely pristine & and highly detailed in both day night situations.","16464","2015","Mobile_Electronics"
"US","21156922","R1U9CE8YG282BH","B003AJDPJG","142050920","Hal Leonard Guitar Method Book 1 with CD (Left-Handed Edition)","5","1","2","N","Y","Excellent. Would buy again","Excellent.  Would buy again.","16464","2015","Mobile_Electronics"
"US","1178068","R3KRR9P8GIUK44","B00LAJ0GQ8","369326820","Stelle Audio Audio Pillar","5","0","1","N","N","Versatile Audio pillar!!!","I absolutely love this speaker, it is a great device! I like that you can carry it anywhere! Connect to Bluetooth or directly to your phone or tablet! With a very chic style! It will go great with any décor!<br /><br />My family took the pillar to the park and we were having fun. It is a great portable speaker so versatile!<br /><br />And the wireless feature, gosh!!! You can be on the kitchen and your speaker in the living room, and you can control with your phone the volume, or change to some other songs! Also, you can answer your phone there as well! So many good thing about this speaker! Highly recommend it!","16464","2015","Mobile_Electronics"
"US","27718418","R2WKZEHFHVIW5G","B00GLYRHBY","43391440","Foxnovo Universal Anti reflective Sunshade Sunshine Shield for 5 inch Car GPS Navigator Color Black","5","1","1","N","Y","Perfect fit!!","I very much doubted that a &#34;generic&#34; product would fit any/all GPS's (assuming you buy the correct size).  No problem.  It's also extremely easy to put on and take off.  I'm very satisfied with the purchase.","16464","2015","Mobile_Electronics"
"US","31120280","R2DD3NKA4NI71S","B00LAWC4MO","233793413","Crazy Genie Waterproof Snowproof Dustproof Shockproof iPod touch 4th Generation case","5","2","2","N","Y","Good product for the","This case is exactly what my grand-son needed.  Of course the first thing he did was test it.  It passed!  Good product for the money","16464","2015","Mobile_Electronics"
"US","3453882","RYVCXVHH4T075","B00C4UJPPK","740311634","Sound Racer V12","4","0","1","N","Y","Fun!","It's a great party piece. Feels stupid but puts a huge smile on your face. I would definitely recommend it as a casual, &#34;show it to your friends&#34; type of product. Not as an alternative to a better exhaust. I use it on my 2006 Kia Spectra and it works just as advertised.","16464","2015","Mobile_Electronics"
"US","3338410","R2WOMJGJC4V2UV","B00NR9ZUVA","603343904","Car DVR Accessories Middle size collection Box for SJ4000 Sport Cam","5","0","0","N","Y","Five Stars","Smaller than I thought but everything fits","16464","2015","Mobile_Electronics"
"US","14063378","R5TI23GH1RDQD","B00DR0T1M8","100420103","ILEIBC233B - ILIVE iBC233B Bluetooth Boom Box","3","0","0","N","Y","Three Stars","Has trouble playing some cd's, but otherwise serves it's purpose.","16464","2015","Mobile_Electronics"
"US","47742466","R3013VIXX656RP","B00QT6RB9W","824169130","E-PRANCE Newest B48 Super HD 1296P Car Dash Camera","5","2","4","N","Y","Five Stars","Great product","16464","2015","Mobile_Electronics"
"US","15859500","R3RPP19NKZG5T7","B00N2MEGB2","389752","G1W-C Capacitor Model Dashboard Dash Cam - Heat Resistant","2","6","7","N","Y","looks good.","Menu doesn't work.  Date and Time are lost whenever the the power if off - which is everytime the car key is totally turned off.  Video, however, looks good.","16464","2015","Mobile_Electronics"
"US","16600949","R3ONO0J20AFDKX","B00EP6JLGO","930112385","White Key Shirt Remote Cover Silicone for Mercedes Benz C E S CLK SLK Class Coupe","5","0","0","N","Y","Five Stars","Great item!","16464","2015","Mobile_Electronics"
"US","50803040","R1SW11UX874DGP","B00MJCDPM2","754171872","Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black)","5","0","0","N","Y","Five Stars","Great sound!!!  Can crank up the volume and hear through the house.","16464","2015","Mobile_Electronics"
"US","3453882","RYVCXVHH4T075","B00C4UJPPK","740311634","Sound Racer V12","4","0","1","N","Y","Fun!","It's a great party piece. Feels stupid but puts a huge smile on your face. I would definitely recommend it as a casual, &#34;show it to your friends&#34; type of product. Not as an alternative to a better exhaust. I use it on my 2006 Kia Spectra and it works just as advertised.","16464","2015","Mobile_Electronics"
"US","14108","RWRUCPJJVZ1HF","B00HZY6G5C","279445424","TOOGOO(R) Car Windscreen Mount Holder Suction Cup For TomTom One V2 V3 2nd 3rd Edition GPS","5","0","0","N","Y","Five Stars","Arrived on time and I love it","16465","2015","Mobile_Electronics"
"US","50839793","R2BOAN3R9LJFA4","B00L85M8VU","913343589","Settonbrothers Ultra Slim ipad air 2 Sleeve case - (ipad 6) Made with Brown Genuine Leather & Beige Plaid Cotton Fabric -Protective Cover Carrying Bag. LAST SALE!","3","0","0","N","Y","I wanted to really love the sleeve - the quality is amazing and it ...","I wanted to really love the sleeve - the quality is amazing and it looks like it would cost 2-3X more than it does.  At the end of the day though I had to return it, just too much effort to get the iPad Air 2 in and out of the sleeve.  I think if they made it with a little bit of plush lining and some give to it, it would have been a perfect iPad sleeve.","16465","2015","Mobile_Electronics"
"US","44857721","R24HB5A8702JDP","B00QT6RCXC","824169130","E-PRANCE Newest B48 Super HD 1296P Car Dash Camera","5","33","35","N","Y","Awesome camera, Awesome quality video, great price!!!","I absolutely love this camera.  Being a former law enforcement officer I have seen MANY accidents where a camera could have helped an innocent person not bet the victim of insurance fraud.  The video quality is TOP NOTCH.  I ordered the 64gb micro sdxc memory card and it records A LOT of video.  U would strongly suggest ordering the lens filter, think it sells for around $10.  Down here in Sunny Florida it can distort the camera...the filter makes a HUGE difference.  Plus it protects the lens from the bright sun.<br /><br />Pros:<br />Love the suction cup mount<br />Video is top quality<br />Camera is small and discreet<br />Power cord for cigarette lighter is VERY LONG<br />Easy to upload the video to your computer<br /><br />Cons:<br /><br />Only shows speed in Kilometers (but can easily by changed using other programs other then the one that came with it)<br />Microphone seems to be a little weak..and voices tend to be muffled..but still understandable<br /><br />Regardless of the 2 cons...that's all I can really think of with this camera.  Love it....and HIGHLY recommend anyone and everyone to pay the money and order one.  Can save you from insurance fraud, mistaken identity by police running radar (as you speed is always shown on video), red light camera errors...etc.....<br /><br />Feel free to contact me with any questions!!","16465","2015","Mobile_Electronics"
"US","16634401","RRVYRKGMJMLNQ","B00RFMRWW0","83275268","Blusmart Car Fm Bluetooth Radio Transmitter, Hands-free Calls","5","4","4","N","N","Great for long and short distance drivers.","Love this its spectacular. I can actually listen to my music very loud and I love the sound it has actually quality in the device. Its very easy to use and very portable for long and short trips.","16465","2015","Mobile_Electronics"
"US","28179544","R3K3ZB34KWTFV1","B00GWPWZSW","195814928","Honda AUX 3.5mm Cable Connect iPod iPhone MP3 Phone Audio Car Player","1","0","0","N","Y","Nope, nope, nope","I did not receive the item pictured.  I have included a picture of what I received.  I also have tried to install, rather plug, it into a 2008 Honda Civic and it did not fit.  I bought it a while ago before winter and didn't have time to try it out until now because of the cold, dark nights and no garage to work in.  Heed the warning, do not get it.","16465","2015","Mobile_Electronics"
"US","15336325","R2PAA6CD1N0FC8","B00JRU5T5A","927432161","Christmas Offer!! Hot Sell !!!NEXTBOOK Black PU Leather Cover Case with Stand for 8'' Nextbook NX008HD8G M8000 Premium 8HD","5","0","0","N","Y","a satified customer","yes, notebook slipped right in--just waiting to get my alumni decal to put on it","16466","2015","Mobile_Electronics"
"US","14804125","R128EZNI9UP5F3","B00KD4748Y","897876678","Bluetooth Receiver, Breett Bluetooth 4.1 Receiver, Multipoint Connection Bluetooth Audio Music Receiver with 3.5mm AUX Port Hands Free Calling for Car Stereo/Home Stereo/Headphone et","3","1","2","N","Y","Take the word transmitter out of the description.","I was looking for a device that can transmit audio from my television to my bluetooth headphones. The info in the title and description was very misleading.","16466","2015","Mobile_Electronics"
"US","2970359","R1HAAYDJBIP2KS","B00LBVTZNK","950137541","Sienoc New Car Cassette Tape Adapter Transmitters for MP3 IPOD Nano CD IPHONE Black","4","0","0","N","Y","Just get it.","It's the cheapest cassette adapter on Amazon. And it works pretty well. The cable is thin and will probably break someday, but it's super long which is nice. I have to turn my phone to about 75% volume for it to sound best, but that's totally fine.","16466","2015","Mobile_Electronics"
"US","21468991","R13CN1R8ZPLZCJ","B00RV6RYNM","223508660","Portable Neoprene Soft Travel Carrying Case Bag Sleeve Cover for Logitech Ultimate Ears BOOM Wireless Bluetooth Speaker with Power Adaptor","1","3","3","N","Y","Bad product does not fit the speaker that it is claimed to designed to protect. DO NOT BUY!!","Too small for the JBL CHARGER II. It might be ok for the Charger I.<br />The fit is so tight it is EVERY difficult to get the speaker in it with danger of damaging the speaker.<br />I have thought of retuning it and probably should. I hate returns as they are a waste of time.<br />AMAZON should do a little quality check!","16466","2015","Mobile_Electronics"
"US","678654","R2WK8TFBX43XL","B00MIKIJ5I","724384294","SoaringE Aa Battery Shell Case Pack for Wouxun Radio Kg-uvd1p Kg-uv3d Kg669 Kg679 A055","5","0","0","N","Y","Five Stars","Great","16466","2015","Mobile_Electronics"
"US","41153832","R189P4ACT25N41","B00FO1ND8Q","499480262","Parts Express Bluetooth Audio Transmitter and Splitter","4","1","1","N","N","I'd like to start by saying that I did not purchase ...","I'd like to start by saying that I did not purchase this item through Amazon but instead directly from the supplier's website. I must disagree with the comments that this is not a splitter. It takes some doing because instructions are not very clear but the device does allow for transmitting a single bluetooth signal to two devices at once. It does that job and there are not many products out there that can even do that much.","16466","2015","Mobile_Electronics"
"US","11494072","R2FIMTKWOHDQ45","B00PA2RM4A","681795266","32gb Blue Slim 1.8"" 4th LCD Mp3 Mp4 Player Fm Radio Video Player with Accessories","3","0","0","N","Y","ipod look alike.","Looks like an ipod, functions nothing like one. The OS is odd but 32gb for the price is hard to beat","16467","2015","Mobile_Electronics"
"US","1170133","R31V22ANXPYTZJ","B00RDCMYAW","902385260","Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices","5","0","0","N","N","Five Stars","Base sound was good","16467","2015","Mobile_Electronics"
"US","38956053","R1MG4WE0NR467K","B00LAJ0GQ8","369326820","Stelle Audio Audio Pillar","5","1","2","N","N","LOVE! I was over the moon to receive this ...","LOVE! I was over the moon to receive this for<br />Christmas! The sound is so full and rich. I have a bose system, but prefer my stella pillar. It travels from  room to room with me. So easy to operate, and its beautiful to boot. Thank you!","16467","2015","Mobile_Electronics"
"US","51305225","R35ZNFHIL4CSO","B004MKNJCU","553655013","Manfrotto MM294A4 294 Aluminum 4 Section Monopod","5","0","0","N","Y","Sturdy and easy to use","Have only used it a couple of times so far, but appears to be sturdy and easy to use.","16467","2015","Mobile_Electronics"
"US","48443731","R5VQC9NM1G1EP","B00PVXTDD6","514941542","TWEETER 7.5""x3.25"" NIPPON SUPER HORN **SOLD EACH** ntx3007pz","5","0","0","N","Y","Awesome tweeter, Very clear sounding. Hassel free Extremely fast shipping.","Awesome tweeter, Very clear sounding. Hassel free Extremely fast shipping.","16468","2015","Mobile_Electronics"
"US","7110162","R3MY83B5LWWWPR","B00HZT992Y","554595981","Enobu Clarity Asus Memo Pad FHD 10 Premium HD Clear Screen Protector [2 Pack]- Lifetime Warranty","2","0","0","N","Y","... it for 1 day and decided the tablet worked better without it","used it for 1 day and decided the tablet worked better without it.","16468","2015","Mobile_Electronics"
"US","453836","RG5IVNG2APZO7","B00SAVLZUU","491627356","HIGH QUALITY 6ft 5PK Multi-Color Flat Noodle Lightning to USB Cable for iPhone 5 / 5C / 5S / 6 / 6 Plus (Latest IOS Supported) iPad Mini iPod Touch 5th Air Gen - 8 pin to USB (blk/red/wht/blu/grn)","5","7","8","N","N","Confident That These Cables Are Durable","By the appearance, I am confident that these cables are seem durable. Solid and firm cables. Nice quality of both the picture and the cable itself.","16468","2015","Mobile_Electronics"
"US","13703382","RTMWB8JIFIF9D","B000NVXAIK","232768007","StreetWires GT10 Ground Terminal 1/0 AWG","5","0","0","N","Y","B@d @$$ Ground Terminal","The GT10 Ground Terminal is the bomb.com! Very well made and worked really great for my battery ground. I recommend installing it on a completely flat space and sanding down to the metal on the paint underneath it so that it provides maximum grounding (the screws alone will not be enough IMHO). To help prevent/slow rust of the sanded spot underneath, go around the outer edges of the GT10 with a small bead of clear silicone.","16468","2015","Mobile_Electronics"
"US","10943179","R2782K1RCR30QZ","B00CE2KE4Y","433445910","Fits 2002-2005 Mini Cooper S R50 R53 2 Buttons Keyless Ignition Remote Key Fob Case Shell Blank Housing Removable Uncut Blade","1","0","0","N","Y","Not much workibg with this item","I dismantled my old key to put parts in this one, it has never worked correctly on the remote.","16468","2015","Mobile_Electronics"
"US","6407452","R31Y6A2BVIHC2W","B00M0FTDVU","105336254","VicTec Bluetooth Key Finder Tags Cellphone Finder Stickers Ipad Finder Wallet Finder Remote Controller Locator For IOS Android Attach Camera Remote Shutter Release Function - White","3","0","0","N","Y","Not very useful","Not very useful. I mean, the controlling app cannot start with the Android system. You've got to launch the app manually every time you want to use it. The thing is, since I have realized to launch the controlling app, how can I forget to bring my cellphone?","16468","2015","Mobile_Electronics"
"US","7392613","R1WKS3KR1GHSAQ","B00D5FE10C","786807170","SUBOR® A5 4.3"" LCD Handheld Portable Game Player Console Mp3 Mp4 Mp5 Media Player PSP Style Tf Card/tv-out/camera (9000 Games Build In)- Black 8GB","5","0","0","N","Y","Five Stars","excellent","16468","2015","Mobile_Electronics"
"US","46904032","R2BJS16JIMXBN1","B00N8PPHNE","51432539","Navy Call LED Flash Clear TPU Back PC Hard Frame Case Cover For iPhone 5 5S","1","0","1","N","Y","The delivery was perfect. The produce its self disappointed me","The delivery was perfect. The produce its self disappointed me. It never lite blue around the case. Like it shows in the photo. The case it's self is fine. Does its job.  Just never lite up, which was very. Let's say unsatisfactory to what I expected","16469","2015","Mobile_Electronics"
"US","20336246","RHJ7H58OHCQRW","B000OZ34OA","886287978","1GB MP3 Player USB Flash Drive - Silver","1","0","0","N","Y","I wasted my money so sad","Junk Junk Junk","16469","2015","Mobile_Electronics"
"US","19685733","R2Y4IV66BNFBTH","B007STKKKG","810093364","CE Compass Classic-Stand Leather Case Cover Stand For Barnes & Noble Nook 2 Simple Touch 2nd Edition Generation (Red)","5","0","0","N","Y","Not quite as pictured.","The item pictured seems to have some sort of magnetic closure.  The one I received has an elastic band that keeps the cover closed.  It's a fantastic product.  It props my nook up perfectly and keeps it secure and protected.","16469","2015","Mobile_Electronics"
"US","7872273","R29RDT0VVFEKL6","B00MJCDPM2","754171872","Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black)","5","0","0","N","Y","PRODUCT IS GOOD. THE BLUE TOOTH CONNECTION ARE VERY QUICK","PRODUCT IS GOOD.THE BLUE TOOTH CONNECTION ARE VERY QUICK.SOUND IS GOOD.HANDS FREE CALL CLARITY IS NOT GREAT.THE SHIPPING CHARGES & IMPORT DEPOSIT IS EXPENSIVE.ALMOST EQUAL TO THE COST OF THE PRODUCT.","16469","2015","Mobile_Electronics"
