"marketplace","customer_id","review_id","product_id","product_parent","product_title","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","year","product_category"
"US","53032444","R2YW7SVAURE19V","B0091JKU5Q","340283309","Amazon.com Gift Card for Any Amount in a Snowflake Tin (Happy Holidays Card Design)","5","0","0","N","Y","Wrapped and ready to go!","Already wrapped!  What else could anyone want?","16445","2015","Gift_Card"
"US","4926730","RFFXB85RWKOME","B00PMLD91O","344840082","Amazon eGift Card - Have a Sweet Holiday","5","0","0","N","Y","Five Stars","Great","16445","2015","Gift_Card"
"US","36987398","R36AS80P529EM4","B00PMOST0M","911082313","Amazon Gift Card - Print - Have a Sweet Holiday","5","0","0","N","Y","Try It","I printed this out myself. It worked fine for my daughter to get new shoes!","16445","2015","Gift_Card"
"US","4832791","R2AAEQCXNA42U6","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Great","16445","2015","Gift_Card"
"US","35066969","R2FYL2O1MG11ZY","B00A48G0D4","848703272","Amazon eGift Card - Happy Birthday (Candles)","4","0","0","N","Y","Four Stars","Don't remember this","16445","2015","Gift_Card"
"US","1478799","R2EZXMH41ZJ6TR","B005J045DE","775486538","Amazon.com Gift Card in a Greeting Card (Various Designs)","5","0","0","N","Y","You can't go wrong with an Amazon gift card!","I knew this would be a great Christmas gift for my nephew who is 17. Well, he loved it!!! Amazon is a big deal with teens. Thank you Amazon for suggesting it.","16445","2015","Gift_Card"
"US","22170187","R1T80CALVZST4I","B00A48G0D4","848703272","Amazon eGift Card - Happy Birthday (Candles)","5","0","0","N","Y","Five Stars","Perfect and on time","16445","2015","Gift_Card"
"US","13614664","R3TQM68VW0HR9S","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","the best","so convenient!","16445","2015","Gift_Card"
"US","52623993","R23MVXBZW5M0KO","B00G4IV1F0","766194619","Amazon eGift Card - Happy Holidays (Stockings)","5","0","0","N","Y","Five Stars","Delivered as advertised.","16445","2015","Gift_Card"
"US","30262297","R2PU6SDQO2UAE3","B004KNWWOU","974884386","Amazon Gift Card - Print - Happy Holidays (Santa Hat)","5","0","0","N","Y","Five Stars","Easy!","16445","2015","Gift_Card"
"US","10146583","R2S8FVBICTG033","B00A48G0D4","848703272","Amazon eGift Card - Happy Birthday (Candles)","5","0","0","N","Y","Five Stars","Pleased with items I purchased","16445","2015","Gift_Card"
"US","40743253","R3DWB6ERPNZWSR","B00B2TFH3I","494814395","Amazon eGift Card - New Baby Boy (Balloons)","5","0","0","N","Y","Five Stars","Delivered right away.","16445","2015","Gift_Card"
"US","64383","R2E0RC39FRO0Z3","B004KNWX6C","763371347","Amazon Gift Card - Print - Celebrate","4","0","0","N","Y","Printed well and gift was also good but did NOT mention that I was buying in ...","Printed well and gift was also good but did NOT mention that I was buying in US dollars although the address I entered was for AUSTRALIA.","16445","2015","Gift_Card"
"US","36750501","R5Z35J0T3WXUI","B0091JKLN2","717587109","Amazon.com Gift Card in a Plaid Gift Box (Various Card Designs)","5","0","0","N","Y","A great gift for anyone","A great gift, I bought this for my son, he loved it. They are shipped quickly.","16445","2015","Gift_Card"
"US","41264980","RMVTX85AJ3NQQ","B00G4IWEZG","291625889","Amazon Gift Card - Print - Merry Christmas (Pine)","4","0","0","N","Y","Good idea!","It worked well. Photo paper would have made it look better though.","16446","2015","Gift_Card"
"US","38435169","RZ4564SSC0J7H","BT00CTOYF2","775486538","Amazon.com Gift Card in a Greeting Card (Various Designs)","5","0","0","N","Y","Five Stars","It's a gift card, kinda hard to screw up.","16446","2015","Gift_Card"
"US","20032033","R1NOHP20W1VK34","B00PMOT2IU","802996579","Amazon.com Gift Cards - Print at Home","5","0","0","N","Y","A great gift to give if you're low on time or ...","Rad! A great gift to give if you're low on time or you have no clue as to how to gift someone who is extremely picky or someone you know nothing about!","16446","2015","Gift_Card"
"US","11902540","RIM4774ONASEU","B005ESMEI4","379368939","Amazon.com Gift Cards, Pack of 3 (Various Designs)","5","0","0","N","Y","I gave these to my fiance's daughters and they loved them. Also to my student helpers during the ...","I gave these to my fiance's daughters and they loved them. Also to my student helpers during the Christmas Holiday. They really seemed to like them.","16446","2015","Gift_Card"
"US","2319112","R2ORAGJED9VOAL","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Was fine","16446","2015","Gift_Card"
"US","51597344","R4BXGLUD7V69Q","B00P8N4F1O","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Easy and on time!","Delivered on time! Easy to do!","16446","2015","Gift_Card"
"US","15063978","R2RPX52PYE89N0","B00IX1I3G6","926539283","Amazon.com Gift Card Balance Reload","4","1","1","N","Y","Four Stars","Have not read","16446","2015","Gift_Card"
"US","983642","R2KH7SHJ8UFXPG","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","excelent...","16446","2015","Gift_Card"
"US","9961347","R3IIOHO38LLLH","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","N","My God¡ It is so easy to manage","OMG¡ Oh, My God¡ It is so easy to manage, ti buy by this form. You needen´t speak english to do it. I am so happy to use this way to buy dollars on amazon, it is really amazing service, congratullations, I like it so much, an I will use it on the future so sure¡","16446","2015","Gift_Card"
"US","28653016","R1A06G69F2NLAO","B00IX1I3G6","926539283","Amazon.com Gift Card Balance Reload","5","1","1","N","Y","worked as expected","local store offered a &#34;discount&#34; on purchase of a debit card other than Amazon's own.  Required payment of a &#34;fee&#34; on purchase recoverable plus a little for me within a week of purchase.  I wanted more available funds in my Amazon account for future purchases, so I bought the deal.  It worked as expected on Amazon's web site, just as had purchase of actual Amazon Gift Cards in the past.","16446","2015","Gift_Card"
"US","2806201","R1G2YRZBR8PW9Y","B00A48G0D4","848703272","Amazon eGift Card - Happy Birthday (Candles)","5","0","0","N","Y","Five Stars","excelente","16446","2015","Gift_Card"
"US","1516666","R2E6AAG2NHJVQ0","B00GXSCZVK","333155115","Amazon Gift Card - Email - Just Because (Pick Your Own Gift) [Someecards]","5","0","0","N","Y","Review by Wendy","Absolutely purrrfect is how I’d describe this book for me!  After blitzing myself on short stories to wrap up my 2014 reading goal, I was ready for something with more substance and found much more than I expected in this wonderful story.  The blurb caught my attention and I expected to enjoy this one, but I was delighted to get far more than I bargained for.  Not only does trouble come in threes, but apparently perfection does too.  Here are three of the primary things I loved about this book:<br /><br />1. Topping the list are the characters.  Each character was unique and vivid with strong identifiable personalities.  Kirk had a quirky sense of humor that kept me in smiles throughout the story.  Most of all, however, I adored the cat behavior the author was able to describe about Dolf and Tal that felt so true-to-life – from the playfulness, to the slinking, to the graceful moves, to the rubbing and head butts, to the loud purring that sounds like a running motor – I could see and feel them as if they were right there.<br /><br />2. The m&eacute;nage connection between Kirk, Dolf and Tal.  I happen to love threesomes, but many people have trouble believing that threesomes can be viable long-term relationships.  This threesome felt very believable.  It was clear that Kirk provided not only a balance between Dolf and Tal, but filled in missing pieces for both as well.  And despite being fated mates (at least on Dolf and Tal’s part for Kirk), the connection and certainly the romance were not givens (insta-lust perhaps, but not insta-love); this relationship required work and convincing.  The sex, on the other hand, was natural and holy smokin’ hot from the get go with just a wee little bit of kinky spanking thrown in to spice things up!<br /><br />3. The entire storyline was unique and intriguing.  It was paranormal with a twist – not only in having shifters able to take on the form of domestic house cats, but also in the whole bonding with a human ritual and outcome.  Instead of issues around homophobia, this story had a whole other level of human phobia going on.  And last, but not least, the mystery in this one truly kept me guessing until the very end.<br /><br />I’m not really even a cat person, but I could totally be converted after reading this awesome story.  As I said, purrrfect and highly recommended!outcome.  Instead of issues around homophobia, this story had a whole other level of human phobia going on.  And last, but not least, the mystery in this one truly kept me guessing until the very end.<br /><br />I’m not really even a cat person, but I could totally be converted after reading this awesome story.  As I said, purrrfect and highly recommended!","16446","2015","Gift_Card"
"US","43484681","R314VS87R11FEG","B00CT77X3O","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Fine","16446","2015","Gift_Card"
"US","44250400","R5I178MXMV6JH","B004LLILGO","681547152","Amazon eGift Card - Merry Christmas (Birds)","5","0","0","N","Y","Recommend to those who don't have time to go out ...","Very handy, fast and convenient! Recommend to those who don't have time to go out and look for gifts or simply no imagination what else to get :)","16446","2015","Gift_Card"
"US","2374411","REE2I68IOD58R","B00PMOT2IU","802996579","Amazon.com Gift Cards - Print at Home","5","0","0","N","Y","Five Stars","nice!","16446","2015","Gift_Card"
"US","13957337","R3MN3XARLCJXW8","B00G4IVPQ0","406370171","Amazon Gift Card - Facebook - Merry Christmas (Santa's Cookies)","5","1","1","N","Y","Five Stars","This gift was so convenient! Thank you!","16446","2015","Gift_Card"
"US","23295732","R2UD3EUXCG3IKY","B00A4EK69C","964882494","Amazon Gift Card - Print - Happy Birthday (Cupcake)","5","0","0","N","Y","Five Stars","So easy, great to be able to get a present in minutes","16446","2015","Gift_Card"
"US","51569602","R1D67RGUBFD45S","B00CT780C2","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Recommended","16446","2015","Gift_Card"
"US","26384781","R18XDBYW1J2CIY","B00BWDH54I","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Worked Perfectly","I needed a gift for my favorite nephew. I didn't know exactly what to get him but I knew a gift card from Amazon would be a great gift for him.","16446","2015","Gift_Card"
"US","12281835","R3NG6P5H3W9VRW","B005J02O00","775486538","Amazon.com Gift Card in a Greeting Card (Various Designs)","5","0","0","N","Y","Love the Matching Graphics","I love that there is free, fast shipping on hear gift cards. It allows you to have a nice, last-minute gift. The recipients loved the graphics and thought it was especially cool that the gift card matched the card.<br /><br />I loved that I didn't have to pay for a card to put the gift card in, nor the shipping (or have to go to the store and wait in Christmas lines)!<br /><br />I will buy these again for sure.","16446","2015","Gift_Card"
"US","27334845","RI5P2T870O4RE","BT00CTOZCE","775486538","Amazon.com Gift Card in a Greeting Card (Various Designs)","5","0","0","N","Y","Five Stars","Always the perfect gift!","16446","2015","Gift_Card"
"US","45954574","R3VP5BX06G4FWT","B00GXSBXTA","413419022","Amazon eGift Card - Birthday (Celebrate Big) [Someecards]","5","0","0","N","Y","Great! Really made her day","Great!  Really made her day.","16446","2015","Gift_Card"
"US","43643079","RE40YD0TEPJMP","B00PMOT2IU","802996579","Amazon.com Gift Cards - Print at Home","4","0","0","N","Y","Four Stars","Easy to give, but a bit hard to get printed.","16447","2015","Gift_Card"
"US","31616289","RZA15ZBJIV89X","B004LLIKVU","473048287","Amazon.com eGift Cards","4","0","0","N","Y","Four Stars","Excelente producto","16447","2015","Gift_Card"
"US","40863701","R1D79OXF2G61J9","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Excelent..!","16447","2015","Gift_Card"
"US","15801417","R17X3AXV709RT8","B00IX1I3G6","926539283","Amazon.com Gift Card Balance Reload","1","1","2","N","Y","Amazon Gift Card Is More Trouble Than It Is Worth","You do not have a clean way to charge two credit cards for the same order - I had a $24 gift card but I placed an order for $26.04 & I am sure you are going to again get this order all screwed up since you cannot deal with two credit cards for the same order.  Your payment system leaves a lot to be desired.  I hope I never get another gift card from you.  They are not worth the waste of time.","16447","2015","Gift_Card"
"US","11836635","R3RN53LQX4DDMP","B00A48G0D4","848703272","Amazon eGift Card - Happy Birthday (Candles)","5","0","0","N","Y","Five Stars","love it!","16447","2015","Gift_Card"
"US","12365173","R12NSL3YUT8ZJN","B004KNWWV8","186537024","Amazon Gift Card - Print - Merry Christmas (Birds)","5","0","0","N","Y","Five Stars","Wonderful gifts delivered speedily.","16447","2015","Gift_Card"
"US","6535666","R197N5MB4IVLDW","B00CT78MN4","14556214","Amazon eGift Card - The 12 Dogs of Christmas (Animated) [American Greetings]","3","0","0","N","Y","Three Stars","I liked","16447","2015","Gift_Card"
"US","35494826","R2C8NAOFNYI09X","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Bien","16447","2015","Gift_Card"
"US","42907795","RS7B98IVDS4C1","B0062ONKN2","986867139","Amazon Gift Card - Print - Merry Christmas (Santa Claus)","5","0","0","N","Y","Five Stars","I was very happy with my order.","16447","2015","Gift_Card"
"US","41549797","R3MSQ6V3SECG19","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Very easy to redeem! Great gift!","16447","2015","Gift_Card"
"US","47974883","R1MTIXCVUNBHUO","B00Q5BP0TY","738142717","Amazon Gift Card - Print - Santa and I Agree","5","0","0","N","Y","Amazon gift card","Everyone loves a gift card.","16447","2015","Gift_Card"
"US","47912441","R3495Q1NT79FJ9","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Excellent","Excellent","16447","2015","Gift_Card"
"US","45542932","R2QGLWY84P7LBC","B00H5BMULO","723608693","Amazon eGift Card - Do Christmas Right (Animated) [Hallmark]","5","0","0","N","Y","Nice GC","Recipient loved it.","16447","2015","Gift_Card"
"US","12470705","R1MRHQ8I6SJWTU","B00PMOSZJW","387467353","Amazon Gift Card - Print - Here's to a Cool Yule","5","0","0","N","Y","Five Stars","Recipient very happy to receive it!","16447","2015","Gift_Card"
"US","48259636","R20QL9U0G6BWC5","B004LLILGO","681547152","Amazon eGift Card - Merry Christmas (Birds)","5","0","0","N","Y","Five Stars","Perfect, Immediately","16447","2015","Gift_Card"
"US","11982270","R32343O1TAYITI","B0062ONJ6U","462514089","Amazon eGift Card - Merry Christmas (Nativity Scene)","5","0","0","N","Y","Five Stars","a big help in sending and sharing gifts at christmas when your kids are around the  world. thank you","16447","2015","Gift_Card"
"US","2248713","R2OOH5JN47L7SE","B00BT1XEZM","925377870","Amazon eGift Card - Upload Your Photo - Congratulations","5","0","0","N","Y","Amazon makes it soooo easy","You made it very easy for me to customize and buy","16447","2015","Gift_Card"
"US","7840269","RGNS3NR6W314K","B0091JKY0M","941945933","Amazon.com Gift Card for Any Amount in a Santa Tin (Ho! Ho! Ho! Card Design)","5","0","0","N","Y","Five Stars","Great gift. Love the tin.","16447","2015","Gift_Card"
"US","1380479","RZ0GC27Y41YVP","B004LLIKVU","473048287","Amazon.com eGift Cards","4","0","0","N","Y","Four Stars","It was perfect :)","16447","2015","Gift_Card"
"US","52730093","R1DUHG8305DQVB","B00A48G0D4","848703272","Amazon eGift Card - Happy Birthday (Candles)","5","0","0","N","Y","Five Stars","recepient loved it","16447","2015","Gift_Card"
"US","14530116","RLZUK413EOZTS","B008EN466O","564167907","Amazon.com Gift Card in a Black Gift Box (Previous Generation Card Designs)","5","0","0","N","Y","Five Stars","Always a great gift which is sincerely appreciated.","16447","2015","Gift_Card"
"US","5574598","R31QUZBW97WJG3","B00PMOT2IU","802996579","Amazon.com Gift Cards - Print at Home","5","0","0","N","Y","Five Stars","makes gift giving easy it is always t","16447","2015","Gift_Card"
"US","38231","R1ENJM8WR0MJ7S","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","EXCELENTE","16447","2015","Gift_Card"
"US","47658413","RWMQ8QPVWLZ8O","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Everyone seems to love Amazon gift cards","16447","2015","Gift_Card"
"US","1809758","R1H8BCGQOEMSV9","B00IX1I3G6","926539283","Amazon.com Gift Card Balance Reload","5","0","0","N","Y","Five Stars","is perfect","16447","2015","Gift_Card"
"US","31807047","R2HTX5QCP810RB","BT00CTOY20","775486538","Amazon.com Gift Card in a Greeting Card (Various Designs)","5","0","0","N","Y","Five Stars","Thank you it was nice to get a gift card","16447","2015","Gift_Card"
"US","27522173","R1N8X6IXPEP0BL","B0091JKP2E","96727725","Amazon.com Gift Card in a Plaid Gift Box (Amazon Kindle Card Design)","5","0","0","N","N","Thank you Amazon!","Great gift.  Very fast shipping.","16447","2015","Gift_Card"
"US","36804787","R2E3XFEVAGRGF1","B005ESMEI4","379368939","Amazon.com Gift Cards, Pack of 3 (Various Designs)","5","0","0","N","Y","Five Stars","Fast shipping and great for gifting.","16447","2015","Gift_Card"
"US","9629646","R1ZAKR3C8D7PFA","B00BWDH368","473048287","Amazon.com eGift Cards","5","0","0","N","Y","delivered fast and cute","Always a good thing!","16448","2015","Gift_Card"
"US","4774213","R2RPCGEO28BGBG","B00IX1I3G6","926539283","Amazon.com Gift Card Balance Reload","5","0","0","N","Y","Five Stars","Nice","16448","2015","Gift_Card"
"US","19828987","R2RZB71FWGUXCQ","B00G4IV1F0","766194619","Amazon eGift Card - Happy Holidays (Stockings)","5","0","0","N","Y","Five Stars","The gift arrived on time.  Just what my grandson wanted to buy what he wanted.","16448","2015","Gift_Card"
"US","24963814","R188ZIKR0SF385","B00I542DM6","203075971","Amazon Gift Card - Print - Love Birds","5","0","0","N","Y","Does this really need a review?","What's better than a gift card?","16448","2015","Gift_Card"
"US","45367994","RQEHFUWH9EZH8","B004RD8XPK","356729954","Amazon eGift Card - Congratulations!","5","0","0","N","Y","Five Stars","excelente","16448","2015","Gift_Card"
"US","2302161","R17K1C2SS5VWMR","B00IX1I3G6","926539283","Amazon.com Gift Card Balance Reload","5","1","1","N","Y","Five Stars","Very easy way to reload account balance.","16448","2015","Gift_Card"
"US","39334873","R12UA6HG1OXC8U","B0091JKY0M","941945933","Amazon.com Gift Card for Any Amount in a Santa Tin (Ho! Ho! Ho! Card Design)","5","0","0","N","N","Amazon gifts cards are the perfect gift for family and friends","Amazon gifts cards are the perfect gift for family and friends ... or anyone that shops on Amazon!  And, everyone just loved the little tin card holders!  Perfect all the way around!","16448","2015","Gift_Card"
"US","8464126","R1IFGPI6N07SXX","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","excellent","Exellent service. Ewell en option to make good details to somebody","16448","2015","Gift_Card"
"US","42197861","R7J6FZYJIIDHC","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Excelente.","16448","2015","Gift_Card"
"US","5220827","R100T6I9QB2VDM","B00G4IV2VI","538766567","Amazon eGift Card - Merry Christmas (Pine)","5","0","0","N","Y","Five Stars","worked great for me","16448","2015","Gift_Card"
"US","47063376","R2UH3JN1JRVDQP","B00CHQ7N2I","775486538","Amazon.com Gift Card in a Greeting Card (Various Designs)","1","0","2","N","Y","One Star","Nice card, very prompt delivery.  What's not to like?<br />  Lou<br /><br />I meant to check 5 stars.","16448","2015","Gift_Card"
"US","47012825","R8A7ISEOSVI25","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","It works great","16448","2015","Gift_Card"
"US","5352849","R31LWMPI8OGBFO","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Works good","16448","2015","Gift_Card"
"US","30838152","R3ECGGMZIQL9UO","B0091JKUL0","340283309","Amazon.com Gift Card for Any Amount in a Snowflake Tin (Happy Holidays Card Design)","5","0","0","N","Y","This is such a pretty gift tin to have a gift card in- our ...","This is such a pretty gift tin to have a gift card in- our daughter-in-law was quite pleased with it too.","16448","2015","Gift_Card"
"US","25475178","R24ZACSG5I6MOV","B00IX1I3G6","926539283","Amazon.com Gift Card Balance Reload","5","0","0","N","Y","Five Stars","Very convenient!","16448","2015","Gift_Card"
"US","698976","RS5ZH6F3BMCN0","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","excelente","16448","2015","Gift_Card"
"US","47760175","R2UB0K7BUNV150","B00PMLDTO6","182468701","Amazon eGift Card - Oh Deer, It's Christmas!","5","0","0","N","Y","Five Stars","Nice way to give","16448","2015","Gift_Card"
"US","1512123","R1EYIFV5IRSTBW","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Good","16448","2015","Gift_Card"
"US","37645294","R23W6SGPRI140M","B00P8N43U2","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","excellent","16448","2015","Gift_Card"
"US","39610250","R62AWQ2QY6OSZ","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Worked great!","16448","2015","Gift_Card"
"US","1996857","RZZPRRFSBHRZG","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","ok","16448","2015","Gift_Card"
"US","38558849","RWOBA8UNJRV5J","B00CHSWG6O","336289302","Amazon eGift Card - Birthday (Make a Wish)","5","0","0","N","Y","Five Stars","As expected!","16448","2015","Gift_Card"
"US","2246839","R3ON6XL2UC7X18","B0066AZGD4","136017760","Amazon eGift Card - Upload Your Photo - Gift for You","5","0","0","N","Y","Perfect Delivery!","Sent the eCards gift to my niece and within 5 min she was thanking me! All went perfectly!","16448","2015","Gift_Card"
"US","6115162","R1BIMOTF6LL956","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Good very good","16449","2015","Gift_Card"
"US","21131643","R1ZK1L4OB0QJ0L","B00PMOST0M","911082313","Amazon Gift Card - Print - Have a Sweet Holiday","5","0","0","N","Y","Five Stars","Easy to use","16449","2015","Gift_Card"
"US","12894494","RFXEH48QOTPCQ","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","Excelent","16449","2015","Gift_Card"
"US","43046864","R10DVK5I19CTAT","B00JDQLYAC","426498612","Amazon.com Gift Card in a Greeting Card - Holiday Designs","5","0","0","N","Y","Five Stars","Was a great Christmas present","16449","2015","Gift_Card"
"US","715547","R5KJRZ6W2P5Y","B004W8D0Y4","685659858","Amazon eGift Card - Amazon Boxes","5","0","0","N","Y","Five Stars","As good as expected","16449","2015","Gift_Card"
"US","24196917","RSBZMCICK5D1N","B00A44A3Y0","578402716","Amazon Gift Card - Print - Happy Birthday (Candles)","5","0","0","N","Y","Five Stars","The recipient was very pleased!","16449","2015","Gift_Card"
"US","9497220","R1HGM6XAE3LHAL","B0091JKFG0","717587109","Amazon.com Gift Card in a Plaid Gift Box (Various Card Designs)","5","0","0","N","Y","Five Stars","Excellent gift box for the holidays............","16449","2015","Gift_Card"
"US","52438280","R33Q8J429K8YGD","B00P8N3WSG","473048287","Amazon.com eGift Cards","5","0","0","N","Y","... a cute animated card and of course my sister loved the Amazon gift card","It was a cute animated card and of course my sister loved the Amazon gift card.","16449","2015","Gift_Card"
"US","7345849","R2FG049GKH7DMX","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Perfect Gift!","An amazon gift card truly is the perfect gift. Don't ask what you can buy with it, ask what you cannot buy with it. The answer is nothing.","16449","2015","Gift_Card"
"US","1658267","R25BW3KWUQNESU","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","exelente","16449","2015","Gift_Card"
"US","1372001","R2XUVDMLJ3D65R","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","the best","16449","2015","Gift_Card"
"US","47462757","R2VVZ3EH960UY8","B00P8N4CR6","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","It was a fun way to send a gift card and very well received","16449","2015","Gift_Card"
"US","40969527","R1NU8JOU9Z52V5","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Good","Good","16449","2015","Gift_Card"
"US","24128288","R1EO089XLS0BFP","B00PMOT2IU","802996579","Amazon.com Gift Cards - Print at Home","5","0","0","N","Y","Five Stars","Very nice, Thank you!","16449","2015","Gift_Card"
"US","31581218","RDXDVDT9EBSFV","B004KNWWVI","266417603","Amazon Gift Card - Print - Merry Christmas (Snowboarding Snowman)","5","0","0","N","Y","Five Stars","Worked like a charm!","16449","2015","Gift_Card"
"US","20504203","R34FINZ08Z15T1","B00G4IWEZG","291625889","Amazon Gift Card - Print - Merry Christmas (Pine)","5","0","0","N","Y","Five Stars","What to be described its a gift card","16449","2015","Gift_Card"
"US","13069191","R1AAYW31WF2AB1","B00P8N4F1O","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","NICE DESIGN, AND WAS MUCH APPRECIATED BY THE RECIPIENT","16449","2015","Gift_Card"
"US","740109","R34V75MZDPZV4C","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","good","16449","2015","Gift_Card"
"US","43211827","R2F29VM0BN4SSH","B00CHQ7INW","268718841","Amazon.com Gift Card in a Ornament Tin (Merry Christmas Card Design)","5","0","0","N","Y","Awesome Gift","Awesome gift card and tin! Thank You!","16449","2015","Gift_Card"
"US","47657733","R3GBHL8356A5DF","B00P8N49M4","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","DUH!!! It's a gift card","16449","2015","Gift_Card"
"US","2782773","RFNPXCYN7QEP7","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","faster and secure, thanks!","16449","2015","Gift_Card"
"US","8466125","R2OVSIEX6L0KG4","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Easy","Easily sent and easily redeemed by the person you send it to. I think these gift cards are so much easier than trying to pick something for someone","16449","2015","Gift_Card"
"US","3749922","R37YJSFXCD0ESR","B00A48G0D4","848703272","Amazon eGift Card - Happy Birthday (Candles)","5","0","0","N","Y","Five Stars","Great service. Provides a wide variety of items and fast delivery.","16449","2015","Gift_Card"
"US","49097893","RX5WKO0YCURXJ","BT00CTOYSY","363749704","Amazon.com $50 Gift Card in a Greeting Card (Amazon Surprise Box Design)","5","0","0","N","Y","Can Use It Immediately","I received the card as part of promotion. I used the card a couple of days after I received it. You simply log into your account and enter the cards number. The directions are on the card. The money goes into your account and is ready for immediate use.","16449","2015","Gift_Card"
"US","7528861","R2FZOSQ7QK0QB7","B00CHSWG6O","336289302","Amazon eGift Card - Birthday (Make a Wish)","4","0","0","N","Y","Good","Good","16449","2015","Gift_Card"
"US","23915513","R14Y2LX2PB0B9L","B00G4IWEZG","291625889","Amazon Gift Card - Print - Merry Christmas (Pine)","5","0","0","N","Y","Five Stars","great","16449","2015","Gift_Card"
"US","21973545","R240Y0SQC7WXFT","B004LLIKVU","473048287","Amazon.com eGift Cards","5","0","0","N","Y","Five Stars","EXCELENTE","16449","2015","Gift_Card"
"US","1566503","R2VH32S7XVQAWP","B00PMLD91O","344840082","Amazon eGift Card - Have a Sweet Holiday","5","0","0","N","Y","Five Stars","good!","16449","2015","Gift_Card"
"US","51453609","R2YQONNIFIYQOT","BT00CTOZCE","775486538","Amazon.com Gift Card in a Greeting Card (Various Designs)","4","0","0","N","Y","Cash is King","Cash is always better than a gift card.  Unfortunately, part of my purchases with the card had to be returned and I now have a partial credit in my Amazon account which may take a while to deplete.  Using the card balance is very handy, however.","16450","2015","Gift_Card"
"US","35695992","RTXRZPVM858ET","B00G4IWEZG","291625889","Amazon Gift Card - Print - Merry Christmas (Pine)","1","0","0","N","Y","One Star","This was a fraudulent purchase made by someone who hacked into my amazon.com account.","16450","2015","Gift_Card"
"US","37955969","R21S2SCYY5VKNV","BT00DDVMVQ","20546152","Amazon eGift Card - Smile","5","0","0","N","Y","Five Stars","I love this option of gifting! quick & easy!","16450","2015","Gift_Card"
"US","33024677","R295488RO2FPAD","B00G4IV2VI","538766567","Amazon eGift Card - Merry Christmas (Pine)","5","0","0","N","Y","Five Stars","Always good","16450","2015","Gift_Card"
"US","2154912","R184FB76TICB8A","B00JDQK10G","255898874","Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design)","5","0","0","N","N","i will always recommended!!","Excellent product! Fast service!","16450","2015","Gift_Card"
"US","52631582","R1BPRVJNTSZMZQ","B00JDQKFPC","832087091","Amazon.com Gift Card in a Diamond Plate Tin (Classic Black Card Design)","5","0","0","N","Y","Makes a gift card look good.","Attractive. Makes a gift card look good.","16450","2015","Gift_Card"
